Date,Open,High,Low,Close,Adj Close,Volume
2016-06-07,33.05502700805664,33.19734191894531,32.96963882446289,33.05502700805664,27.93245506286621,24776900
2016-06-08,32.98861312866211,33.51992416381836,32.89373779296875,33.44402313232422,28.26116371154785,23703200
2016-06-09,33.254268646240234,33.68121337890625,33.235294342041016,33.50094985961914,28.30927276611328,25440200
2016-06-10,33.311195373535156,33.57685089111328,33.225807189941406,33.481971740722656,28.293237686157227,21645400
2016-06-13,33.225807189941406,33.34914779663086,32.92219924926758,32.96015167236328,27.852279663085938,31296000
2016-06-14,32.82732391357422,33.235294342041016,32.808349609375,33.19734191894531,28.052715301513672,33410400
2016-06-15,33.2163200378418,33.3870964050293,32.87476348876953,33.007591247558594,27.892370223999023,21372700
2016-06-16,32.90322494506836,33.007591247558594,32.65654754638672,32.96963882446289,27.86029624938965,23540600
2016-06-17,32.998104095458984,33.02656555175781,32.31499099731445,32.466793060302734,27.435382843017578,35423500
2016-06-20,32.71347427368164,32.92219924926758,32.42884063720703,32.73244857788086,27.65986442565918,23814900
2016-06-21,32.74193572998047,33.092979431152344,32.74193572998047,32.96963882446289,27.86029624938965,26726000
2016-06-22,32.96015167236328,33.159393310546875,32.64706039428711,32.703983306884766,27.635807037353516,26515600
2016-06-23,32.92219924926758,32.96015167236328,32.542694091796875,32.81783676147461,27.732023239135742,25111300
2016-06-24,32.06830978393555,32.68500900268555,32.01138687133789,32.2296028137207,27.23494529724121,46376200
2016-06-27,32.06830978393555,32.23908996582031,31.812143325805664,32.06830978393555,27.098648071289062,31359700
2016-06-28,32.4003791809082,32.703983306884766,32.18216323852539,32.67552185058594,27.611764907836914,25068500
2016-06-29,32.84629821777344,33.34914779663086,32.79886245727539,33.2163200378418,28.068754196166992,26206800
2016-06-30,33.339656829833984,33.46299743652344,33.149906158447266,33.406070709228516,28.229093551635742,28451500
2016-07-01,33.34914779663086,33.82352828979492,33.320682525634766,33.74762725830078,28.517724990844727,20371300
2016-07-05,33.71916580200195,34.07969665527344,33.6337776184082,33.9753303527832,28.710134506225586,21972800
2016-07-06,33.98482131958008,34.06072235107422,33.56736373901367,34.022769927978516,28.750225067138672,27226900
2016-07-07,33.956356048583984,34.08918380737305,33.73814010620117,33.937381744384766,28.678068161010742,19081100
2016-07-08,34.041744232177734,34.33586502075195,33.870967864990234,34.26945114135742,28.95867347717285,18752900
2016-07-11,34.22201156616211,34.487667083740234,34.184059143066406,34.29791259765625,28.98273468017578,17406900
2016-07-12,34.29791259765625,34.44022750854492,34.184059143066406,34.38330078125,29.054887771606445,17066400
2016-07-13,34.4212532043457,34.563568115234375,34.35483932495117,34.44971466064453,29.111003875732422,14611500
2016-07-14,34.6204948425293,35.06641387939453,34.39278793334961,35.02846145629883,29.600059509277344,29155100
2016-07-15,35.07590103149414,35.284629821777344,34.753318786621094,34.886146545410156,29.479801177978516,26445400
2016-07-18,34.810245513916016,35.09487533569336,34.67741775512695,34.76280975341797,29.375581741333008,17827600
2016-07-19,34.7912712097168,34.98102569580078,34.67741775512695,34.76280975341797,29.375581741333008,17615000
2016-07-20,35.00948715209961,35.0379524230957,34.800758361816406,34.800758361816406,29.40764808654785,12937100
2016-07-21,34.7912712097168,34.93358612060547,34.648956298828125,34.8292236328125,29.43170166015625,13772100
2016-07-22,34.91461181640625,34.95256042480469,34.800758361816406,34.85768508911133,29.455753326416016,14209500
2016-07-25,34.91461181640625,34.95256042480469,34.639469146728516,34.89563751220703,29.487821578979492,12833300
2016-07-26,34.94307327270508,34.98102569580078,34.77229690551758,34.94307327270508,29.527908325195312,12774000
2016-07-27,34.86717224121094,35.02846145629883,34.77229690551758,34.9620475769043,29.54393768310547,15877500
2016-07-28,34.99051284790039,35.01897430419922,34.629981994628906,34.7912712097168,29.399633407592773,17134900
2016-07-29,34.800758361816406,35.05692672729492,34.77229690551758,35.0,29.576011657714844,22675500
2016-08-01,35.12334060668945,35.47438430786133,35.08538818359375,35.39848327636719,29.912742614746094,29911000
2016-08-02,34.87665939331055,34.93358612060547,34.27893829345703,34.52561569213867,29.17513656616211,34914500
2016-08-03,34.07020950317383,34.108158111572266,33.263755798339844,33.481971740722656,28.528425216674805,44941200
2016-08-04,33.68121337890625,33.700191497802734,33.34914779663086,33.34914779663086,28.415252685546875,26482600
2016-08-05,33.54838562011719,33.709678649902344,33.41556167602539,33.62428665161133,28.64967918395996,28665000
2016-08-08,33.47248458862305,33.47248458862305,32.93169021606445,33.140419006347656,28.237401962280273,32189700
2016-08-09,33.19734191894531,33.49146270751953,33.11195373535156,33.28273391723633,28.358665466308594,18054400
2016-08-10,33.36812210083008,33.37760925292969,33.12144088745117,33.330169677734375,28.39908218383789,14887300
2016-08-11,33.330169677734375,33.47248458862305,33.30170822143555,33.34914779663086,28.415252685546875,14106800
2016-08-12,33.28273391723633,33.311195373535156,32.96963882446289,33.1878547668457,28.27782440185547,15840800
2016-08-15,33.254268646240234,33.36812210083008,33.140419006347656,33.311195373535156,28.382911682128906,13021100
2016-08-16,33.149906158447266,33.28273391723633,32.98861312866211,33.007591247558594,28.124225616455078,15944200
2016-08-17,32.96963882446289,33.34914779663086,32.96963882446289,33.339656829833984,28.407163619995117,17961100
2016-08-18,33.339656829833984,33.54838562011719,33.19734191894531,33.3870964050293,28.44757843017578,17002400
